Ticker,FullCode,Symbol,Signal,Probability,Start,End
095340,KR7095340006,ISC,hold,0.0,,
950170,KR8392080006,JTC,hold,0.0,,
067290,KR7067290007,JW신약,hold,0.0,,
035900,KR7035900000,JYP Ent.,hold,0.0,,
318000,KR7318000007,KBG,hold,0.0,,
024840,KR7024840001,KBI메탈,hold,0.0,,
024120,KR7024120008,KB오토시스,hold,0.0,,
021320,KR7021320007,KCC건설,hold,0.0,,
036670,KR7036670008,KCI,hold,0.0,,
044180,KR7044180008,KD,hold,0.0,,
151860,KR7151860004,KG ETS,buy,0.753,2022-11-16,2022-11-28
046440,KR7046440004,KG모빌리언스,hold,0.0,,
035600,KR7035600006,KG이니시스,hold,0.0,,
226360,KR7226360006,KH 건설,buy,0.745,2022-11-22,2022-11-28
111870,KR7111870002,KH 전자,buy,0.674,2022-11-21,2022-11-28
060720,KR7060720000,KH바텍,sell,0.876,2022-11-23,2022-11-28
058400,KR7058400003,KNN,hold,0.0,,
114450,KR7114450000,KPX생명과학,hold,0.0,,
060370,KR7060370004,KT서브마린,hold,0.0,,
122450,KR7122450000,KX,buy,0.86,2022-11-18,2022-11-28
052900,KR7052900008,KX하이텍,hold,0.0,,
086960,KR7086960002,MDS테크,hold,0.0,,
160550,KR7160550000,NEW,hold,0.0,,
053290,KR7053290003,NE능률,hold,0.0,,
104200,KR7104200001,NHN벅스,hold,0.0,,
060250,KR7060250008,NHN한국사이버결제,sell,0.897,2022-11-22,2022-11-28
030190,KR7030190003,NICE평가정보,buy,0.734,2022-11-23,2022-11-28
024940,KR7024940009,PN풍년,hold,0.0,,
218410,KR7218410009,RFHIC,buy,0.739,2022-11-15,2022-11-28
327260,KR7327260006,RF머트리얼즈,sell,0.807,2022-11-21,2022-11-28
091340,KR7091340000,S&K폴리텍,hold,0.0,,
019550,KR7019550003,SBI인베스트먼트,hold,0.0,,
950110,KR8392070007,SBI핀테크솔루션즈,hold,0.0,,
046140,KR7046140000,SBS콘텐츠허브,hold,0.0,,
151910,KR7151910007,SBW생명과학,hold,0.0,,
036120,KR7036120004,SCI평가정보,hold,0.0,,
099220,KR7099220006,SDN,hold,0.0,,
036540,KR7036540003,SFA반도체,buy,0.831,2022-11-17,2022-11-28
255220,KR7255220006,SG,hold,0.0,,
040610,KR7040610008,SG&G,hold,0.0,,
049470,KR7049470008,SGA,hold,0.0,,
184230,KR7184230001,SGA솔루션즈,hold,0.0,,
016250,KR7016250003,SGC이테크건설,hold,0.0,,
048550,KR7048550008,SM C&C,hold,0.0,,
063440,KR7063440002,SM Life Design,hold,0.0,,
289080,KR7289080004,SV인베스트먼트,hold,0.0,,
089230,KR7089230007,THE E&M,hold,0.0,,
161570,KR7161570007,THE MIDONG,hold,0.0,,
032540,KR7032540007,TJ미디어,hold,0.0,,
022220,KR7022220008,TKG애강,hold,0.0,,
048770,KR7048770002,TPC,hold,0.0,,
246690,KR7246690002,TS인베스트먼트,hold,0.0,,
317240,KR7317240000,TS트릴리온,hold,0.0,,
057030,KR7057030009,YBM넷,buy,0.832,2022-11-17,2022-11-28
040300,KR7040300006,YTN,buy,0.896,2022-11-23,2022-11-28
051390,KR7051390003,YW,hold,0.0,,
052220,KR7052220001,iMBC,buy,0.749,2022-11-24,2022-11-28
079940,KR7079940003,가비아,sell,0.638,2022-11-22,2022-11-28
078890,KR7078890001,가온미디어,sell,0.755,2022-11-22,2022-11-28
036620,KR7036620003,감성코퍼레이션,hold,0.0,,
217730,KR7217730001,강스템바이오텍,buy,0.924,2022-11-21,2022-11-28
114190,KR7114190002,강원에너지,buy,0.643,2022-11-21,2022-11-28
094480,KR7094480001,갤럭시아머니트리,hold,0.0,,
039240,KR7039240007,경남스틸,hold,0.0,,
053950,KR7053950002,경남제약,buy,0.831,2022-11-16,2022-11-28
011040,KR7011040003,경동제약,hold,0.0,,
024910,KR7024910002,경창산업,hold,0.0,,
198440,KR7198440000,고려시멘트,sell,0.829,2022-11-21,2022-11-28
049720,KR7049720006,고려신용정보,hold,0.0,,
014570,KR7014570006,고려제약,sell,0.703,2022-11-14,2022-11-28
348150,KR7348150004,고바이오랩,hold,0.0,,
098460,KR7098460009,고영,hold,0.0,,
035290,KR7035290006,골드앤에스,hold,0.0,,
038530,KR7038530002,골드퍼시픽,hold,0.0,,
900280,KYG1990V1041,골든센츄리,hold,0.0,,
215000,KR7215000001,골프존,hold,0.0,,
121440,KR7121440002,골프존뉴딘홀딩스,hold,0.0,,
014200,KR7014200000,광림,hold,0.0,,
029480,KR7029480001,광무,hold,0.0,,
026910,KR7026910000,광진실업,hold,0.0,,
053270,KR7053270005,구영테크,hold,0.0,,
066620,KR7066620006,국보디자인,hold,0.0,,
043650,KR7043650001,국순당,buy,0.867,2022-11-21,2022-11-28
006050,KR7006050009,국영지앤엠,hold,0.0,,
060480,KR7060480001,국일신동,hold,0.0,,
078130,KR7078130002,국일제지,hold,0.0,,
307750,KR7307750000,국전약품,buy,0.913,2022-11-21,2022-11-28
035080,KR7035080001,그래디언트,hold,0.0,,
204020,KR7204020002,그리티,hold,0.0,,
186230,KR7186230009,그린플러스,hold,0.0,,
900070,KYG3931T1076,글로벌에스엠,hold,0.0,,
204620,KR7204620009,글로벌텍스프리,hold,0.0,,
019660,KR7019660000,글로본,buy,0.93,2022-11-17,2022-11-28
053260,KR7053260006,금강철강,hold,0.0,,
036190,KR7036190007,금화피에스시,hold,0.0,,
049080,KR7049080005,기가레인,hold,0.0,,
035460,KR7035460005,기산텔레콤,hold,0.0,,
308100,KR7308100007,까스텔바작,buy,0.816,2022-11-17,2022-11-28
187790,KR7187790001,나노,hold,0.0,,
286750,KR7286750005,나노브릭,hold,0.0,,
121600,KR7121600001,나노신소재,hold,0.0,,
247660,KR7247660004,나노씨엠에스,hold,0.0,,
039860,KR7039860002,나노엔텍,buy,0.769,2022-11-21,2022-11-28
051490,KR7051490001,나라엠앤디,hold,0.0,,
190510,KR7190510008,나무가,hold,0.0,,
242040,KR7242040004,나무기술,hold,0.0,,
089600,KR7089600001,나스미디어,hold,0.0,,
293580,KR7293580007,나우IB,hold,0.0,,
138610,KR7138610001,나이벡,buy,0.879,2022-11-21,2022-11-28
130580,KR7130580004,나이스디앤비,hold,0.0,,
036800,KR7036800001,나이스정보통신,hold,0.0,,
267320,KR7267320000,나인테크,hold,0.0,,
111710,KR7111710000,남화산업,hold,0.0,,
091590,KR7091590000,남화토건,sell,0.7,2022-11-22,2022-11-28
168330,KR7168330009,내츄럴엔도텍,buy,0.826,2022-11-21,2022-11-28
094860,KR7094860004,네오리진,buy,0.841,2022-11-21,2022-11-28
253590,KR7253590004,네오셈,hold,0.0,,
212560,KR7212560007,네오오토,hold,0.0,,
095660,KR7095660007,네오위즈,hold,0.0,,
042420,KR7042420000,네오위즈홀딩스,hold,0.0,,
950220,KR8840140006,네오이뮨텍,buy,0.644,2022-11-18,2022-11-28
311390,KR7311390009,네오크레마,hold,0.0,,
085910,KR7085910008,네오티스,hold,0.0,,
092730,KR7092730001,네오팜,hold,0.0,,
290660,KR7290660000,네오펙트,hold,0.0,,
306620,KR7306620006,네온테크,hold,0.0,,
153460,KR7153460001,네이블,hold,0.0,,
007390,KR7007390008,네이처셀,hold,0.0,,
033640,KR7033640004,네패스,hold,0.0,,
330860,KR7330860008,네패스아크,hold,0.0,,
089140,KR7089140008,넥스턴바이오,hold,0.0,,
137940,KR7137940003,넥스트아이,buy,0.854,2022-11-17,2022-11-28
348210,KR7348210006,넥스틴,hold,0.0,,
225570,KR7225570001,넥슨게임즈,hold,0.0,,
217270,KR7217270008,넵튠,buy,0.867,2022-11-21,2022-11-28
104620,KR7104620000,노랑풍선,hold,0.0,,
194700,KR7194700001,노바렉스,hold,0.0,,
285490,KR7285490009,노바텍,hold,0.0,,
106520,KR7106520000,노블엠앤비,buy,0.868,2022-11-21,2022-11-28
278650,KR7278650007,노터스,hold,0.0,,
142280,KR7142280007,녹십자엠에스,buy,0.917,2022-11-18,2022-11-28
234690,KR7234690006,녹십자웰빙,buy,0.931,2022-11-18,2022-11-28
054050,KR7054050000,농우바이오,hold,0.0,,
069140,KR7069140002,누리플랜,buy,0.816,2022-11-15,2022-11-28
040160,KR7040160004,누리플렉스,hold,0.0,,
332290,KR7332290006,누보,hold,0.0,,
060260,KR7060260007,뉴보텍,buy,0.621,2022-11-21,2022-11-28
012340,KR7012340006,뉴인텍,hold,0.0,,
214870,KR7214870008,뉴지랩파마,buy,0.619,2022-11-16,2022-11-28
270870,KR7270870009,뉴트리,buy,0.927,2022-11-17,2022-11-28
144960,KR7144960002,뉴파워프라즈마,hold,0.0,,
085670,KR7085670008,뉴프렉스,hold,0.0,,
119860,KR7119860005,다나와,hold,0.0,,
064260,KR7064260003,다날,hold,0.0,,
093640,KR7093640001,다믈멀티미디어,buy,0.939,2022-11-09,2022-11-28
340360,KR7340360007,다보링크,hold,0.0,,
039560,KR7039560008,다산네트웍스,buy,0.674,2022-11-17,2022-11-28
032190,KR7032190001,다우데이타,hold,0.0,,
068240,KR7068240001,다원시스,sell,0.602,2022-11-14,2022-11-28
020400,KR7020400008,대동금속,hold,0.0,,
008830,KR7008830002,대동기어,hold,0.0,,
048470,KR7048470009,대동스틸,buy,0.656,2022-11-16,2022-11-28
004780,KR7004780003,대륙제관,hold,0.0,,
017650,KR7017650003,대림제지,hold,0.0,,
007720,KR7007720006,대명소노시즌,sell,0.658,2022-11-21,2022-11-28
317850,KR7317850006,대모,buy,0.677,2022-11-18,2022-11-28
290670,KR7290670009,대보마그네틱,hold,0.0,,
078140,KR7078140001,대봉엘에스,buy,0.913,2022-11-18,2022-11-28
036480,KR7036480002,대성미생물,hold,0.0,,
025440,KR7025440009,대성엘텍,buy,0.728,2022-11-01,2022-11-28
027830,KR7027830009,대성창투,hold,0.0,,
104040,KR7104040001,대성파인텍,hold,0.0,,
020180,KR7020180006,대신정보통신,hold,0.0,,
045390,KR7045390002,대아티아이,sell,0.821,2022-11-16,2022-11-28
108380,KR7108380007,대양전기공업,buy,0.941,2022-11-18,2022-11-28
007680,KR7007680002,대원,hold,0.0,,
048910,KR7048910004,대원미디어,hold,0.0,,
005710,KR7005710009,대원산업,hold,0.0,,
290380,KR7290380005,대유,buy,0.864,2022-11-16,2022-11-28
290120,KR7290120005,대유에이피,hold,0.0,,
120240,KR7120240007,대정화금,hold,0.0,,
003310,KR7003310000,대주산업,buy,0.837,2022-11-17,2022-11-28
078600,KR7078600004,대주전자재료,hold,0.0,,
096350,KR7096350004,대창솔루션,hold,0.0,,
140520,KR7140520008,대창스틸,sell,0.904,2022-11-21,2022-11-28
131220,KR7131220006,대한과학,hold,0.0,,
010170,KR7010170009,대한광통신,hold,0.0,,
060900,KR7060900008,대한그린파워,buy,0.845,2022-11-16,2022-11-28
054670,KR7054670005,대한뉴팜,hold,0.0,,
023910,KR7023910003,대한약품,buy,0.869,2022-11-23,2022-11-28
067080,KR7067080002,대화제약,hold,0.0,,
298540,KR7298540006,더네이쳐홀딩스,hold,0.0,,
299170,KR7299170001,더블유에스아이,hold,0.0,,
224060,KR7224060004,더코디,hold,0.0,,
213420,KR7213420003,덕산네오룩스,hold,0.0,,
317330,KR7317330009,덕산테코피아,hold,0.0,,
077360,KR7077360006,덕산하이메탈,buy,0.893,2022-11-18,2022-11-28
090410,KR7090410002,덕신하우징,hold,0.0,,
263600,KR7263600009,덕우전자,hold,0.0,,
194480,KR7194480000,데브시스터즈,sell,0.871,2022-11-22,2022-11-28
263800,KR7263800005,데이타솔루션,buy,0.877,2022-11-18,2022-11-28
206560,KR7206560005,덱스터,hold,0.0,,
261200,KR7261200000,덴티스,sell,0.756,2022-11-17,2022-11-28
067990,KR7067990002,도이치모터스,hold,0.0,,
006620,KR7006620009,동구바이오제약,buy,0.886,2022-11-18,2022-11-28
100130,KR7100130004,동국S&C,hold,0.0,,
005160,KR7005160007,동국산업,hold,0.0,,
075970,KR7075970004,동국알앤에스,hold,0.0,,
086450,KR7086450004,동국제약,hold,0.0,,
099410,KR7099410003,동방선기,buy,0.646,2022-11-24,2022-11-28
033500,KR7033500000,동성화인텍,buy,0.873,2022-11-16,2022-11-28
025950,KR7025950007,동신건설,buy,0.84,2022-11-18,2022-11-28
088130,KR7088130000,동아엘텍,hold,0.0,,
041930,KR7041930009,동아화성,hold,0.0,,
060380,KR7060380003,동양에스텍,buy,0.899,2022-11-15,2022-11-28
079960,KR7079960001,동양이엔피,hold,0.0,,
228340,KR7228340006,동양파일,hold,0.0,,
088910,KR7088910005,동우팜투테이블,buy,0.897,2022-11-18,2022-11-28
094170,KR7094170008,동운아나텍,hold,0.0,,
013120,KR7013120001,동원개발,hold,0.0,,
109860,KR7109860007,동일금속,hold,0.0,,
032960,KR7032960007,동일기연,hold,0.0,,
023790,KR7023790009,동일철강,buy,0.824,2022-11-17,2022-11-28
005290,KR7005290002,동진쎄미켐,hold,0.0,,
025900,KR7025900002,동화기업,hold,0.0,,
131970,KR7131970006,두산테스나,hold,0.0,,
073190,KR7073190001,듀오백,hold,0.0,,
030350,KR7030350003,드래곤플라이,hold,0.0,,
203650,KR7203650007,드림시큐리티,buy,0.809,2022-11-16,2022-11-28
223250,KR7223250002,드림씨아이에스,buy,0.717,2022-11-18,2022-11-28
060570,KR7060570009,드림어스컴퍼니,hold,0.0,,
217620,KR7217620004,디딤,hold,0.0,,
016670,KR7016670002,디모아,hold,0.0,,
187870,KR7187870001,디바이스이엔지,hold,0.0,,
066670,KR7066670001,디스플레이텍,hold,0.0,,
110990,KR7110990009,디아이티,buy,0.872,2022-11-17,2022-11-28
263690,KR7263690000,디알젬,sell,0.645,2022-11-22,2022-11-28
214680,KR7214680001,디알텍,buy,0.951,2022-11-18,2022-11-28
263720,KR7263720005,디앤씨미디어,hold,0.0,,
376300,KR7376300000,디어유,hold,0.0,,
109740,KR7109740001,디에스케이,buy,0.921,2022-11-18,2022-11-28
196490,KR7196490007,디에이테크놀로지,hold,0.0,,
066900,KR7066900002,디에이피,hold,0.0,,
127120,KR7127120004,디엔에이링크,hold,0.0,,
092070,KR7092070002,디엔에프,hold,0.0,,
039840,KR7039840004,디오,buy,0.83,2022-11-16,2022-11-28
219550,KR7219550001,디와이디,hold,0.0,,
310870,KR7310870001,디와이씨,hold,0.0,,
104460,KR7104460001,디와이피엔에프,buy,0.808,2022-11-16,2022-11-28
079810,KR7079810008,디이엔티,hold,0.0,,
113810,KR7113810006,디젠스,hold,0.0,,
043360,KR7043360007,디지아이,hold,0.0,,
197140,KR7197140007,디지캡,hold,0.0,,
068930,KR7068930007,디지털대성,hold,0.0,,
033130,KR7033130006,디지틀조선,hold,0.0,,
105740,KR7105740005,디케이락,hold,0.0,,
263020,KR7263020000,디케이앤디,hold,0.0,,
290550,KR7290550003,디케이티,hold,0.0,,
187220,KR7187220009,디티앤씨,buy,0.888,2022-11-18,2022-11-28
131180,KR7131180002,딜리,hold,0.0,,
315640,KR7315640003,딥노이드,hold,0.0,,
317120,KR7317120004,라닉스,hold,0.0,,
042510,KR7042510008,라온시큐어,buy,0.766,2022-11-17,2022-11-28
232680,KR7232680009,라온테크,buy,0.735,2022-11-17,2022-11-28
300120,KR7300120003,라온피플,buy,0.827,2022-11-17,2022-11-28
171120,KR7171120009,라이온켐텍,hold,0.0,,
069540,KR7069540003,라이트론,hold,0.0,,
347700,KR7347700007,라이프시맨틱스,hold,0.0,,
214260,KR7214260002,라파스,buy,0.891,2022-11-16,2022-11-28
200350,KR7200350007,래몽래인,sell,0.896,2022-11-23,2022-11-28
171010,KR7171010002,램테크놀러지,sell,0.715,2022-11-23,2022-11-28
084650,KR7084650001,랩지노믹스,buy,0.856,2022-11-18,2022-11-28
217500,KR7217500008,러셀,hold,0.0,,
141080,KR7141080002,레고켐바이오,buy,0.746,2022-11-21,2022-11-28
038390,KR7038390001,레드캡투어,hold,0.0,,
294140,KR7294140009,레몬,hold,0.0,,
228670,KR7228670006,레이,hold,0.0,,
228850,KR7228850004,레이언스,hold,0.0,,
281740,KR7281740001,레이크머티리얼즈,hold,0.0,,
277810,KR7277810008,레인보우로보틱스,hold,0.0,,
215100,KR7215100009,로보로보,buy,0.692,2022-11-16,2022-11-28
090360,KR7090360009,로보스타,hold,0.0,,
108490,KR7108490004,로보티즈,sell,0.683,2022-11-18,2022-11-28
900260,HK0000295359,로스웰,hold,0.0,,
067730,KR7067730002,로지시스,buy,0.703,2022-11-16,2022-11-28
071280,KR7071280002,로체시스템즈,hold,0.0,,
038060,KR7038060000,루멘스,hold,0.0,,
085370,KR7085370005,루트로닉,hold,0.0,,
08537M,KR708537K039,루트로닉3우C,hold,0.0,,
060240,KR7060240009,룽투코리아,hold,0.0,,
058470,KR7058470006,리노공업,hold,0.0,,
039980,KR7039980008,리노스,buy,0.93,2022-11-18,2022-11-28
019570,KR7019570001,리더스 기술투자,hold,0.0,,
016100,KR7016100000,리더스코스메틱,hold,0.0,,
012700,KR7012700001,리드코프,hold,0.0,,
302550,KR7302550009,리메드,hold,0.0,,
377450,KR7377450002,리파인,hold,0.0,,
277070,KR7277070009,린드먼아시아,hold,0.0,,
042500,KR7042500009,링네트,sell,0.684,2022-11-16,2022-11-28
219420,KR7219420007,링크제니시스,hold,0.0,,
195500,KR7195500004,마니커에프앤지,buy,0.82,2022-11-23,2022-11-28
305090,KR7305090003,마이크로디지탈,buy,0.896,2022-11-21,2022-11-28
098120,KR7098120009,마이크로컨텍솔,hold,0.0,,
147760,KR7147760003,마이크로프랜드,hold,0.0,,
377480,KR7377480009,마인즈랩,hold,0.0,,
038290,KR7038290003,마크로젠,buy,0.715,2022-11-24,2022-11-28
267980,KR7267980001,매일유업,hold,0.0,,
005990,KR7005990007,매일홀딩스,sell,0.858,2022-11-15,2022-11-28
093520,KR7093520005,매커스,sell,0.886,2022-11-22,2022-11-28
377030,KR7377030002,맥스트,hold,0.0,,
100590,KR7100590009,머큐리,hold,0.0,,
067280,KR7067280008,멀티캠퍼스,hold,0.0,,
072870,KR7072870009,메가스터디,hold,0.0,,
215200,KR7215200007,메가스터디교육,hold,0.0,,
133750,KR7133750000,메가엠디,buy,0.866,2022-11-17,2022-11-28
235980,KR7235980000,메드팩토,buy,0.839,2022-11-17,2022-11-28
041920,KR7041920000,메디아나,hold,0.0,,
014100,KR7014100002,메디앙스,hold,0.0,,
054180,KR7054180005,메디콕스,hold,0.0,,
086900,KR7086900008,메디톡스,hold,0.0,,
078160,KR7078160009,메디포스트,buy,0.874,2022-11-18,2022-11-28
065650,KR7065650004,메디프론,hold,0.0,,
021880,KR7021880000,메이슨캐피탈,buy,0.82,2022-11-16,2022-11-28
140410,KR7140410002,메지온,hold,0.0,,
241770,KR7241770007,메카로,hold,0.0,,
059210,KR7059210005,메타바이오메드,buy,0.919,2022-11-18,2022-11-28
058110,KR7058110008,멕아이씨에스,hold,0.0,,
080420,KR7080420003,모다이노칩,sell,0.616,2022-11-23,2022-11-28
080160,KR7080160005,모두투어,hold,0.0,,
087260,KR7087260006,모바일어플라이언스,hold,0.0,,
101330,KR7101330009,모베이스,sell,0.79,2022-11-14,2022-11-28
012860,KR7012860003,모베이스전자,buy,0.765,2022-11-16,2022-11-28
363260,KR7363260001,모비데이즈,hold,0.0,,
348030,KR7348030008,모비릭스,buy,0.672,2022-11-24,2022-11-28
250060,KR7250060001,모비스,hold,0.0,,
033200,KR7033200007,모아텍,buy,0.875,2022-11-18,2022-11-28
333050,KR7333050003,모코엠시스,buy,0.933,2022-11-16,2022-11-28
118990,KR7118990001,모트렉스,hold,0.0,,
006920,KR7006920003,모헨즈,hold,0.0,,
001810,KR7001810001,무림SP,hold,0.0,,
279600,KR7279600001,미디어젠,hold,0.0,,
095500,KR7095500005,미래나노텍,buy,0.632,2022-11-18,2022-11-28
218150,KR7218150001,미래생명자원,buy,0.878,2022-11-16,2022-11-28
100790,KR7100790005,미래에셋벤처투자,hold,0.0,,
049950,KR7049950009,미래컴퍼니,hold,0.0,,
207760,KR7207760000,미스터블루,hold,0.0,,
059090,KR7059090001,미코,hold,0.0,,
214610,KR7214610008,미코바이오메드,hold,0.0,,
201490,KR7201490000,미투온,buy,0.69,2022-11-24,2022-11-28
950190,KR8344390008,미투젠,hold,0.0,,
206640,KR7206640005,바디텍메드,buy,0.905,2022-11-18,2022-11-28
018700,KR7018700005,바른손,hold,0.0,,
035620,KR7035620004,바른손이앤에이,hold,0.0,,
064520,KR7064520000,바른전자,hold,0.0,,
053030,KR7053030003,바이넥스,hold,0.0,,
301300,KR7301300000,바이브컴퍼니,hold,0.0,,
064550,KR7064550007,바이오니아,hold,0.0,,
314930,KR7314930009,바이오다인,hold,0.0,,
208710,KR7208710004,바이오로그디바이스,hold,0.0,,
086820,KR7086820008,바이오솔루션,buy,0.934,2022-11-18,2022-11-28
038460,KR7038460002,바이오스마트,hold,0.0,,
086040,KR7086040003,바이오톡스텍,buy,0.949,2022-11-17,2022-11-28
099430,KR7099430001,바이오플러스,hold,0.0,,
032980,KR7032980005,바이온,sell,0.838,2022-11-24,2022-11-28
222160,KR7222160004,바이옵트로,buy,0.882,2022-11-17,2022-11-28
308080,KR7308080001,바이젠셀,buy,0.773,2022-11-17,2022-11-28
043150,KR7043150002,바텍,buy,0.92,2022-11-18,2022-11-28
323990,KR7323990002,박셀바이오,buy,0.9,2022-11-17,2022-11-28
267790,KR7267790004,배럴,hold,0.0,,
046310,KR7046310009,백금T&A,hold,0.0,,
331520,KR7331520007,밸로프,buy,0.776,2022-11-21,2022-11-28
066410,KR7066410002,버킷스튜디오,hold,0.0,,
206400,KR7206400004,베노홀딩스,buy,0.854,2022-11-21,2022-11-28
019010,KR7019010008,베뉴지,hold,0.0,,
177350,KR7177350006,베셀,hold,0.0,,
225530,KR7225530005,보광산업,hold,0.0,,
250000,KR7250000007,보라티알,sell,0.85,2022-11-21,2022-11-28
006910,KR7006910004,보성파워텍,hold,0.0,,
226340,KR7226340008,본느,hold,0.0,,
014470,KR7014470009,부방,hold,0.0,,
008470,KR7008470007,부스타,hold,0.0,,
338220,KR7338220007,뷰노,hold,0.0,,
100120,KR7100120005,뷰웍스,hold,0.0,,
337930,KR7337930002,브랜드엑스코퍼레이션,hold,0.0,,
099390,KR7099390007,브레인즈컴퍼니,hold,0.0,,
064480,KR7064480007,브리지텍,hold,0.0,,
288330,KR7288330004,브릿지바이오테라퓨틱스,buy,0.814,2022-11-18,2022-11-28
251630,KR7251630000,브이원텍,hold,0.0,,
018290,KR7018290007,브이티지엠피,sell,0.929,2022-11-23,2022-11-28
044480,KR7044480002,블루베리 NFT,buy,0.683,2022-11-17,2022-11-28
033560,KR7033560004,블루콤,buy,0.837,2022-11-16,2022-11-28
369370,KR7369370002,블리츠웨이,hold,0.0,,
126340,KR7126340009,비나텍,hold,0.0,,
121800,KR7121800007,비덴트,hold,0.0,,
082800,KR7082800004,비보존 제약,hold,0.0,,
318410,KR7318410008,비비씨,hold,0.0,,
200780,KR7200780005,비씨월드제약,hold,0.0,,
141000,KR7141000000,비아트론,hold,0.0,,
090460,KR7090460007,비에이치,hold,0.0,,
083650,KR7083650002,비에이치아이,hold,0.0,,
142760,KR7142760008,비엘,buy,0.803,2022-11-16,2022-11-28
065170,KR7065170003,비엘팜텍,hold,0.0,,
086670,KR7086670007,비엠티,hold,0.0,,
335890,KR7335890000,비올,sell,0.822,2022-11-22,2022-11-28
138580,KR7138580006,비즈니스온,hold,0.0,,
082920,KR7082920000,비츠로셀,hold,0.0,,
054220,KR7054220009,비츠로시스,hold,0.0,,
042370,KR7042370007,비츠로테크,hold,0.0,,
050090,KR7050090000,비케이홀딩스,hold,0.0,,
307870,KR7307870006,비투엔,hold,0.0,,
357880,KR7357880004,비트나인,hold,0.0,,
032850,KR7032850000,비트컴퓨터,hold,0.0,,
148780,KR7148780000,비플라이소프트,hold,0.0,,
238200,KR7238200000,비피도,hold,0.0,,
093190,KR7093190007,빅솔론,buy,0.844,2022-11-11,2022-11-28
065450,KR7065450009,빅텍,buy,0.751,2022-11-21,2022-11-28
072950,KR7072950009,빛샘전자,buy,0.807,2022-11-18,2022-11-28
143240,KR7143240000,사람인에이치알,hold,0.0,,
100090,KR7100090000,삼강엠앤티,sell,0.932,2022-11-14,2022-11-28
122350,KR7122350002,삼기,hold,0.0,,
014970,KR7014970008,삼륭물산,hold,0.0,,
018310,KR7018310003,삼목에스폼,hold,0.0,,
053700,KR7053700001,삼보모터스,hold,0.0,,
009620,KR7009620006,삼보산업,sell,0.783,2022-11-23,2022-11-28
023600,KR7023600000,삼보판지,hold,0.0,,
380320,KR7380320002,삼성머스트스팩5호,hold,0.0,,
377630,KR7377630009,삼성스팩4호,buy,0.848,2022-11-17,2022-11-28
009300,KR7009300005,삼아제약,sell,0.921,2022-11-14,2022-11-28
225190,KR7225190008,삼양옵틱스,hold,0.0,,
361670,KR7361670003,삼영에스앤씨,buy,0.883,2022-11-21,2022-11-28
054540,KR7054540000,삼영엠텍,hold,0.0,,
065570,KR7065570004,삼영이엔씨,hold,0.0,,
032280,KR7032280000,삼일,hold,0.0,,
002290,KR7002290005,삼일기업공사,hold,0.0,,
037460,KR7037460003,삼지전자,hold,0.0,,
032750,KR7032750002,삼진,hold,0.0,,
054090,KR7054090006,삼진엘앤디,hold,0.0,,
000250,KR7000250001,삼천당제약,sell,0.914,2022-11-22,2022-11-28
024950,KR7024950008,삼천리자전거,hold,0.0,,
038500,KR7038500005,삼표시멘트,hold,0.0,,
017480,KR7017480005,삼현철강,hold,0.0,,
046390,KR7046390001,삼화네트웍스,hold,0.0,,
027580,KR7027580000,상보,buy,0.884,2022-11-15,2022-11-28
038540,KR7038540001,상상인,hold,0.0,,
101000,KR7101000008,상상인인더스트리,hold,0.0,,
091580,KR7091580001,상신이디피,hold,0.0,,
263810,KR7263810004,상신전자,hold,0.0,,
089980,KR7089980007,상아프론테크,hold,0.0,,
042940,KR7042940007,상지카일룸,hold,0.0,,
042600,KR7042600007,새로닉스,hold,0.0,,
252990,KR7252990007,샘씨엔에스,hold,0.0,,
294630,KR7294630009,서남,hold,0.0,,
038070,KR7038070009,서린바이오,buy,0.824,2022-11-18,2022-11-28
006730,KR7006730006,서부T&D,hold,0.0,,
079650,KR7079650008,서산,hold,0.0,,
100660,KR7100660000,서암기계공업,hold,0.0,,
019770,KR7019770007,서연탑메탈,buy,0.879,2022-11-18,2022-11-28
043710,KR7043710003,서울리거,sell,0.84,2022-11-21,2022-11-28
092190,KR7092190008,서울바이오시스,hold,0.0,,
046890,KR7046890000,서울반도체,hold,0.0,,
063170,KR7063170005,서울옥션,hold,0.0,,
027040,KR7027040005,서울전자통신,hold,0.0,,
018680,KR7018680009,서울제약,hold,0.0,,
093920,KR7093920007,서원인텍,sell,0.795,2022-11-15,2022-11-28
189860,KR7189860000,서전기전,sell,0.932,2022-11-21,2022-11-28
178320,KR7178320008,서진시스템,hold,0.0,,
122690,KR7122690001,서진오토모티브,hold,0.0,,
140070,KR7140070004,서플러스글로벌,hold,0.0,,
011370,KR7011370004,서한,buy,0.846,2022-11-17,2022-11-28
065710,KR7065710006,서호전기,hold,0.0,,
035890,KR7035890003,서희건설,hold,0.0,,
357550,KR7357550003,석경에이티,hold,0.0,,
003100,KR7003100005,선광,hold,0.0,,
067370,KR7067370007,선바이오,buy,0.86,2022-11-18,2022-11-28
171090,KR7171090004,선익시스템,hold,0.0,,
086710,KR7086710001,선진뷰티사이언스,hold,0.0,,
014620,KR7014620009,성광벤드,hold,0.0,,
037350,KR7037350006,성도이엔지,hold,0.0,,
081580,KR7081580003,성우전자,hold,0.0,,
045300,KR7045300001,성우테크론,hold,0.0,,
015750,KR7015750003,성우하이텍,buy,0.753,2022-11-17,2022-11-28
080470,KR7080470008,성창오토텍,hold,0.0,,
